2830,603,157,4
179,1023,174,13
82,1782,202,6
13,150,264,3
2328,2976,108,1
127,521,215,4
13,102,141,3
82,1361,186,6
30,13,232,2
11,4,83,3
99,349,142,32
20,926,222,4
1669,1309,208,49
8,531,162,3
157,3131,124,11
336,2380,162,7
12,2618,191,2
20,1111,100,2
30,9,83,2
10,444,183,3
7,26,196,4
8,102,112,3
2128,3108,291,6
2830,380,242,8
30,225,230,49
30,8,46,3
9,0,162,3
9,1023,179,6
142,2053,226,12
11,989,160,6
10,3,64,2
2289,409,202,9
511,216,113,3
10,721,208,3
9,1308,231,9
8,698,153,1
679,2819,185,8
9,758,151,2
142,921,192,3
2328,3418,126,3
18,1055,209,2
30,217,203,3
146,2632,101,3
146,1646,227,6
9,418,80,18
271,1099,185,6
12,3699,215,2
2128,2888,145,8
131,897,198,4
336,3404,191,9
7,738,187,4
9,409,190,20
10,16,38,15
125,512,169,3
132,1329,182,4
642,430,172,3
8,0,52,5
7,888,213,5
9,7,65,5
372,5020,203,2
679,2515,130,7
8,918,97,3
7,954,261,2
20,65,154,4
197,4601,150,3
372,5820,45,29
8,6,144,53
8,5,153,10
8,242,162,5
14,1040,182,7
131,899,216,10
12,223,187,3
132,740,200,4
12,3353,185,3
12,73,154,6
2830,34,194,3
12,3825,203,9
8,254,165,7
9,332,179,5
9,433,178,3
82,1645,118,4
157,2959,184,52
142,1013,189,12
1034,937,169,12
9,1071,140,2
146,2297,221,11
9,119,81,9
146,2501,83,14
125,1009,151,4
9,1906,188,2
8,923,178,2
511,118,126,3
2830,667,160,8
10,1017,228,59
12,1712,221,5
142,1899,186,15
99,1073,130,3
142,1898,102,8
11,259,179,9
2830,236,102,2
8,730,247,8
11,445,264,5
9,5,106,53
13,448,193,2
13,505,183,6
12,3522,185,6
11,722,96,5
7,13,184,7
84,734,163,6
10,537,167,10
1669,1284,185,6
8,333,180,10
10,227,107,65
142,923,177,2
9,116,204,60
8,0,113,11
333,4405,190,6
1276,4789,146,4
2830,105,122,3
271,1762,138,5
12,2628,199,3
10,936,229,47
8,14,101,4
8,720,133,11
9,1397,212,3
333,3717,151,14
99,631,196,3
10,828,254,7
30,630,211,3
8,621,67,29
8,1017,187,4
12,1523,189,4
245,1125,152,7
9,694,229,4
20,72,158,3
10,1019,195,5
12,301,250,5
9,497,172,7
8,536,170,4
2830,119,170,8
142,1827,202,3
9,150,164,5
9,1222,221,3
7,27,177,5
9,1132,229,28
1669,1612,182,3
10,940,180,6
9,421,200,2
99,797,147,14
9,738,189,9
511,145,126,2
156,1172,129,8
245,774,290,4
9,0,221,8
245,990,202,3
9,150,82,5
99,934,126,36
10,1122,190,10
84,1523,181,3
8,12,147,39
1519,2012,180,3
679,2767,237,7
1669,1713,80,7
156,1989,204,3
9,237,164,11
10,323,109,3
8,1038,183,5
